0,5,0
0,0,0
0,10,0
0,0,0
0,0,0

0,14.719273090362549,0.0
12,53.10231614112854,13.55
3,41.301647901535034,4.35
0,38.29913401603699,0.0
0,37.59395718574524,0.0
35,86.64,24.23
24,69.38,20.75
12,53.42,13.40
55,111.16,29.00
27,76.81,21.08
26,77.07,20.24
9,51.25,10.50
37,93.16,23.82
27,77.35,20.94
41,99.31,24.76
16,62.87,15.26
42,95.12,26.44
46,100.31,27.51
